"Date","category","n","perc","Stratification","Group","Organisation"
2025-08-05,"Underweight",9,32.1428571428571,"governorate","Rafah","Overall"
2025-07-28,"Normal",3,50,"role","expatriate","Overall"
2025-07-28,"Normal",25,52.0833333333333,"role","national - contracted","Overall"
2025-07-28,"Normal",15,50,"role","national = casual worker","Overall"
2025-07-28,"Normal",5,50,"role","other","Overall"
2025-07-28,"Obese",2,4.16666666666667,"role","national - contracted","Overall"
2025-07-28,"Overweight",2,33.3333333333333,"role","expatriate","Overall"
2025-07-28,"Overweight",11,22.9166666666667,"role","national - contracted","Overall"
2025-07-28,"Overweight",13,43.3333333333333,"role","national = casual worker","Overall"
2025-07-28,"Overweight",2,20,"role","other","Overall"
2025-07-28,"Underweight",1,16.6666666666667,"role","expatriate","Overall"
2025-07-28,"Underweight",10,20.8333333333333,"role","national - contracted","Overall"
2025-07-28,"Underweight",2,6.66666666666667,"role","national = casual worker","Overall"
2025-07-28,"Underweight",3,30,"role","other","Overall"
2025-07-29,"Normal",1,50,"role","expatriate","Overall"
2025-07-29,"Normal",29,51.7857142857143,"role","national - contracted","Overall"
2025-07-29,"Normal",20,55.5555555555556,"role","national = casual worker","Overall"
2025-07-29,"Normal",5,45.4545454545455,"role","other","Overall"
2025-07-29,"Obese",2,3.57142857142857,"role","national - contracted","Overall"
2025-07-29,"Obese",1,2.77777777777778,"role","national = casual worker","Overall"
2025-07-29,"Overweight",13,23.2142857142857,"role","national - contracted","Overall"
2025-07-29,"Overweight",11,30.5555555555556,"role","national = casual worker","Overall"
2025-07-29,"Overweight",2,18.1818181818182,"role","other","Overall"
2025-07-29,"Underweight",1,50,"role","expatriate","Overall"
2025-07-29,"Underweight",12,21.4285714285714,"role","national - contracted","Overall"
2025-07-29,"Underweight",4,11.1111111111111,"role","national = casual worker","Overall"
2025-07-29,"Underweight",4,36.3636363636364,"role","other","Overall"
2025-07-30,"Normal",2,50,"role","expatriate","Overall"
2025-07-30,"Normal",26,50,"role","national - contracted","Overall"
2025-07-30,"Normal",24,63.1578947368421,"role","national = casual worker","Overall"
2025-07-30,"Normal",7,63.6363636363636,"role","other","Overall"
2025-07-30,"Obese",1,1.92307692307692,"role","national - contracted","Overall"
2025-07-30,"Obese",1,2.63157894736842,"role","national = casual worker","Overall"
2025-07-30,"Overweight",1,25,"role","expatriate","Overall"
2025-07-30,"Overweight",12,23.0769230769231,"role","national - contracted","Overall"
2025-07-30,"Overweight",11,28.9473684210526,"role","national = casual worker","Overall"
2025-07-30,"Overweight",1,9.09090909090909,"role","other","Overall"
2025-07-30,"Underweight",1,25,"role","expatriate","Overall"
2025-07-30,"Underweight",13,25,"role","national - contracted","Overall"
2025-07-30,"Underweight",2,5.26315789473684,"role","national = casual worker","Overall"
2025-07-30,"Underweight",3,27.2727272727273,"role","other","Overall"
2025-07-31,"Normal",4,57.1428571428571,"role","expatriate","Overall"
2025-07-31,"Normal",34,50,"role","national - contracted","Overall"
2025-07-31,"Normal",20,48.780487804878,"role","national = casual worker","Overall"
2025-07-31,"Normal",7,50,"role","other","Overall"
2025-07-31,"Obese",4,5.88235294117647,"role","national - contracted","Overall"
2025-07-31,"Obese",1,2.4390243902439,"role","national = casual worker","Overall"
2025-07-31,"Overweight",2,28.5714285714286,"role","expatriate","Overall"
2025-07-31,"Overweight",16,23.5294117647059,"role","national - contracted","Overall"
2025-07-31,"Overweight",16,39.0243902439024,"role","national = casual worker","Overall"
2025-07-31,"Overweight",3,21.4285714285714,"role","other","Overall"
2025-07-31,"Underweight",1,14.2857142857143,"role","expatriate","Overall"
2025-07-31,"Underweight",14,20.5882352941176,"role","national - contracted","Overall"
2025-07-31,"Underweight",4,9.75609756097561,"role","national = casual worker","Overall"
2025-07-31,"Underweight",4,28.5714285714286,"role","other","Overall"
2025-08-01,"Normal",3,50,"role","expatriate","Overall"
2025-08-01,"Normal",31,48.4375,"role","national - contracted","Overall"
2025-08-01,"Normal",23,53.4883720930233,"role","national = casual worker","Overall"
2025-08-01,"Normal",6,50,"role","other","Overall"
2025-08-01,"Obese",3,4.6875,"role","national - contracted","Overall"
2025-08-01,"Obese",1,2.32558139534884,"role","national = casual worker","Overall"
2025-08-01,"Overweight",2,33.3333333333333,"role","expatriate","Overall"
2025-08-01,"Overweight",16,25,"role","national - contracted","Overall"
2025-08-01,"Overweight",15,34.8837209302326,"role","national = casual worker","Overall"
2025-08-01,"Overweight",3,25,"role","other","Overall"
2025-08-01,"Underweight",1,16.6666666666667,"role","expatriate","Overall"
2025-08-01,"Underweight",14,21.875,"role","national - contracted","Overall"
2025-08-01,"Underweight",4,9.30232558139535,"role","national = casual worker","Overall"
2025-08-01,"Underweight",3,25,"role","other","Overall"
2025-08-02,"Normal",3,60,"role","expatriate","Overall"
2025-08-02,"Normal",39,54.1666666666667,"role","national - contracted","Overall"
2025-08-02,"Normal",26,65,"role","national = casual worker","Overall"
2025-08-02,"Normal",6,42.8571428571429,"role","other","Overall"
2025-08-02,"Obese",1,20,"role","expatriate","Overall"
2025-08-02,"Obese",4,5.55555555555556,"role","national - contracted","Overall"
2025-08-02,"Obese",1,2.5,"role","national = casual worker","Overall"
2025-08-02,"Overweight",15,20.8333333333333,"role","national - contracted","Overall"
2025-08-02,"Overweight",10,25,"role","national = casual worker","Overall"
2025-08-02,"Overweight",4,28.5714285714286,"role","other","Overall"
2025-08-02,"Underweight",1,20,"role","expatriate","Overall"
2025-08-02,"Underweight",14,19.4444444444444,"role","national - contracted","Overall"
2025-08-02,"Underweight",3,7.5,"role","national = casual worker","Overall"
2025-08-02,"Underweight",4,28.5714285714286,"role","other","Overall"
2025-08-03,"Normal",7,70,"role","expatriate","Overall"
2025-08-03,"Normal",34,50.7462686567164,"role","national - contracted","Overall"
2025-08-03,"Normal",24,53.3333333333333,"role","national = casual worker","Overall"
2025-08-03,"Normal",5,55.5555555555556,"role","other","Overall"
2025-08-03,"Obese",1,10,"role","expatriate","Overall"
2025-08-03,"Obese",2,2.98507462686567,"role","national - contracted","Overall"
2025-08-03,"Obese",1,2.22222222222222,"role","national = casual worker","Overall"
2025-08-03,"Overweight",1,10,"role","expatriate","Overall"
2025-08-03,"Overweight",18,26.865671641791,"role","national - contracted","Overall"
2025-08-03,"Overweight",17,37.7777777777778,"role","national = casual worker","Overall"
2025-08-03,"Overweight",3,33.3333333333333,"role","other","Overall"
2025-08-03,"Underweight",1,10,"role","expatriate","Overall"
2025-08-03,"Underweight",13,19.4029850746269,"role","national - contracted","Overall"
2025-08-03,"Underweight",3,6.66666666666667,"role","national = casual worker","Overall"
2025-08-03,"Underweight",1,11.1111111111111,"role","other","Overall"
2025-08-04,"Normal",6,66.6666666666667,"role","expatriate","Overall"
2025-08-04,"Normal",38,55.8823529411765,"role","national - contracted","Overall"
2025-08-04,"Normal",19,54.2857142857143,"role","national = casual worker","Overall"
2025-08-04,"Normal",5,45.4545454545455,"role","other","Overall"
2025-08-04,"Obese",2,2.94117647058824,"role","national - contracted","Overall"
2025-08-04,"Overweight",2,22.2222222222222,"role","expatriate","Overall"
2025-08-04,"Overweight",13,19.1176470588235,"role","national - contracted","Overall"
2025-08-04,"Overweight",12,34.2857142857143,"role","national = casual worker","Overall"
2025-08-04,"Overweight",3,27.2727272727273,"role","other","Overall"
2025-08-04,"Underweight",1,11.1111111111111,"role","expatriate","Overall"
2025-08-04,"Underweight",15,22.0588235294118,"role","national - contracted","Overall"
2025-08-04,"Underweight",4,11.4285714285714,"role","national = casual worker","Overall"
2025-08-04,"Underweight",3,27.2727272727273,"role","other","Overall"
2025-08-05,"Normal",5,50,"role","expatriate","Overall"
2025-08-05,"Normal",37,52.112676056338,"role","national - contracted","Overall"
2025-08-05,"Normal",26,57.7777777777778,"role","national = casual worker","Overall"
2025-08-05,"Normal",8,50,"role","other","Overall"
2025-08-05,"Obese",1,10,"role","expatriate","Overall"
2025-08-05,"Obese",4,5.63380281690141,"role","national - contracted","Overall"
2025-08-05,"Obese",1,2.22222222222222,"role","national = casual worker","Overall"
2025-08-05,"Overweight",3,30,"role","expatriate","Overall"
2025-08-05,"Overweight",12,16.9014084507042,"role","national - contracted","Overall"
2025-08-05,"Overweight",12,26.6666666666667,"role","national = casual worker","Overall"
2025-08-05,"Overweight",4,25,"role","other","Overall"
2025-08-05,"Underweight",1,10,"role","expatriate","Overall"
2025-08-05,"Underweight",18,25.3521126760563,"role","national - contracted","Overall"
2025-08-05,"Underweight",6,13.3333333333333,"role","national = casual worker","Overall"
2025-08-05,"Underweight",4,25,"role","other","Overall"
2025-07-28,"Normal",35,67.3076923076923,"Overall",NA,"Save the Children International"
2025-07-28,"Obese",1,1.92307692307692,"Overall",NA,"Save the Children International"
2025-07-28,"Overweight",11,21.1538461538462,"Overall",NA,"Save the Children International"
2025-07-28,"Underweight",5,9.61538461538462,"Overall",NA,"Save the Children International"
2025-07-29,"Normal",32,65.3061224489796,"Overall",NA,"Save the Children International"
2025-07-29,"Obese",2,4.08163265306122,"Overall",NA,"Save the Children International"
2025-07-29,"Overweight",8,16.3265306122449,"Overall",NA,"Save the Children International"
2025-07-29,"Underweight",7,14.2857142857143,"Overall",NA,"Save the Children International"
2025-07-30,"Normal",40,70.1754385964912,"Overall",NA,"Save the Children International"
2025-07-30,"Obese",2,3.50877192982456,"Overall",NA,"Save the Children International"
2025-07-30,"Overweight",9,15.7894736842105,"Overall",NA,"Save the Children International"
2025-07-30,"Underweight",6,10.5263157894737,"Overall",NA,"Save the Children International"
2025-07-31,"Normal",41,62.1212121212121,"Overall",NA,"Save the Children International"
2025-07-31,"Obese",4,6.06060606060606,"Overall",NA,"Save the Children International"
2025-07-31,"Overweight",14,21.2121212121212,"Overall",NA,"Save the Children International"
2025-07-31,"Underweight",7,10.6060606060606,"Overall",NA,"Save the Children International"
2025-08-01,"Normal",35,58.3333333333333,"Overall",NA,"Save the Children International"
2025-08-01,"Obese",3,5,"Overall",NA,"Save the Children International"
2025-08-01,"Overweight",13,21.6666666666667,"Overall",NA,"Save the Children International"
2025-08-01,"Underweight",9,15,"Overall",NA,"Save the Children International"
2025-08-02,"Normal",42,64.6153846153846,"Overall",NA,"Save the Children International"
2025-08-02,"Obese",4,6.15384615384615,"Overall",NA,"Save the Children International"
2025-08-02,"Overweight",9,13.8461538461538,"Overall",NA,"Save the Children International"
2025-08-02,"Underweight",10,15.3846153846154,"Overall",NA,"Save the Children International"
2025-08-03,"Normal",45,69.2307692307692,"Overall",NA,"Save the Children International"
2025-08-03,"Obese",2,3.07692307692308,"Overall",NA,"Save the Children International"
2025-08-03,"Overweight",13,20,"Overall",NA,"Save the Children International"
2025-08-03,"Underweight",5,7.69230769230769,"Overall",NA,"Save the Children International"
2025-08-04,"Normal",42,65.625,"Overall",NA,"Save the Children International"
2025-08-04,"Obese",1,1.5625,"Overall",NA,"Save the Children International"
2025-08-04,"Overweight",11,17.1875,"Overall",NA,"Save the Children International"
2025-08-04,"Underweight",10,15.625,"Overall",NA,"Save the Children International"
2025-08-05,"Normal",50,63.2911392405063,"Overall",NA,"Save the Children International"
2025-08-05,"Obese",4,5.06329113924051,"Overall",NA,"Save the Children International"
2025-08-05,"Overweight",10,12.6582278481013,"Overall",NA,"Save the Children International"
2025-08-05,"Underweight",15,18.9873417721519,"Overall",NA,"Save the Children International"
2025-07-28,"Normal",14,73.6842105263158,"sex","female","Save the Children International"
2025-07-28,"Normal",19,61.2903225806452,"sex","male","Save the Children International"
2025-07-28,"Normal",2,100,"sex","other/prefer not to share","Save the Children International"
2025-07-28,"Obese",1,3.2258064516129,"sex","male","Save the Children International"
2025-07-28,"Overweight",11,35.4838709677419,"sex","male","Save the Children International"
2025-07-28,"Underweight",5,26.3157894736842,"sex","female","Save the Children International"
2025-07-29,"Normal",9,64.2857142857143,"sex","female","Save the Children International"
2025-07-29,"Normal",22,66.6666666666667,"sex","male","Save the Children International"
2025-07-29,"Normal",1,50,"sex","other/prefer not to share","Save the Children International"
2025-07-29,"Obese",2,6.06060606060606,"sex","male","Save the Children International"
2025-07-29,"Overweight",8,24.2424242424242,"sex","male","Save the Children International"
2025-07-29,"Underweight",5,35.7142857142857,"sex","female","Save the Children International"
2025-07-29,"Underweight",1,3.03030303030303,"sex","male","Save the Children International"
2025-07-29,"Underweight",1,50,"sex","other/prefer not to share","Save the Children International"
2025-07-30,"Normal",10,66.6666666666667,"sex","female","Save the Children International"
2025-07-30,"Normal",27,71.0526315789474,"sex","male","Save the Children International"
2025-07-30,"Normal",3,75,"sex","other/prefer not to share","Save the Children International"
2025-07-30,"Obese",2,5.26315789473684,"sex","male","Save the Children International"
2025-07-30,"Overweight",9,23.6842105263158,"sex","male","Save the Children International"
2025-07-30,"Underweight",5,33.3333333333333,"sex","female","Save the Children International"
2025-07-30,"Underweight",1,25,"sex","other/prefer not to share","Save the Children International"
2025-07-31,"Normal",11,68.75,"sex","female","Save the Children International"
2025-07-31,"Normal",27,58.695652173913,"sex","male","Save the Children International"
2025-07-31,"Normal",3,75,"sex","other/prefer not to share","Save the Children International"
2025-07-31,"Obese",4,8.69565217391304,"sex","male","Save the Children International"
2025-07-31,"Overweight",14,30.4347826086957,"sex","male","Save the Children International"
2025-07-31,"Underweight",5,31.25,"sex","female","Save the Children International"
2025-07-31,"Underweight",1,2.17391304347826,"sex","male","Save the Children International"
2025-07-31,"Underweight",1,25,"sex","other/prefer not to share","Save the Children International"
2025-08-01,"Normal",11,64.7058823529412,"sex","female","Save the Children International"
2025-08-01,"Normal",23,56.0975609756098,"sex","male","Save the Children International"
2025-08-01,"Normal",1,50,"sex","other/prefer not to share","Save the Children International"
2025-08-01,"Obese",3,7.31707317073171,"sex","male","Save the Children International"
2025-08-01,"Overweight",13,31.7073170731707,"sex","male","Save the Children International"
2025-08-01,"Underweight",6,35.2941176470588,"sex","female","Save the Children International"
2025-08-01,"Underweight",2,4.8780487804878,"sex","male","Save the Children International"
2025-08-01,"Underweight",1,50,"sex","other/prefer not to share","Save the Children International"
2025-08-02,"Normal",13,65,"sex","female","Save the Children International"
2025-08-02,"Normal",26,63.4146341463415,"sex","male","Save the Children International"
2025-08-02,"Normal",3,75,"sex","other/prefer not to share","Save the Children International"
2025-08-02,"Obese",4,9.75609756097561,"sex","male","Save the Children International"
2025-08-02,"Overweight",9,21.9512195121951,"sex","male","Save the Children International"
2025-08-02,"Underweight",7,35,"sex","female","Save the Children International"
2025-08-02,"Underweight",2,4.8780487804878,"sex","male","Save the Children International"
2025-08-02,"Underweight",1,25,"sex","other/prefer not to share","Save the Children International"
2025-08-03,"Normal",14,73.6842105263158,"sex","female","Save the Children International"
2025-08-03,"Normal",28,65.1162790697674,"sex","male","Save the Children International"
2025-08-03,"Normal",3,100,"sex","other/prefer not to share","Save the Children International"
2025-08-03,"Obese",2,4.65116279069767,"sex","male","Save the Children International"
2025-08-03,"Overweight",13,30.2325581395349,"sex","male","Save the Children International"
2025-08-03,"Underweight",5,26.3157894736842,"sex","female","Save the Children International"
2025-08-04,"Normal",17,68,"sex","female","Save the Children International"
2025-08-04,"Normal",24,64.8648648648649,"sex","male","Save the Children International"
2025-08-04,"Normal",1,50,"sex","other/prefer not to share","Save the Children International"
2025-08-04,"Obese",1,2.7027027027027,"sex","male","Save the Children International"
2025-08-04,"Overweight",11,29.7297297297297,"sex","male","Save the Children International"
2025-08-04,"Underweight",8,32,"sex","female","Save the Children International"
2025-08-04,"Underweight",1,2.7027027027027,"sex","male","Save the Children International"
2025-08-04,"Underweight",1,50,"sex","other/prefer not to share","Save the Children International"
2025-08-05,"Normal",16,57.1428571428571,"sex","female","Save the Children International"
2025-08-05,"Normal",33,67.3469387755102,"sex","male","Save the Children International"
2025-08-05,"Normal",1,50,"sex","other/prefer not to share","Save the Children International"
2025-08-05,"Obese",4,8.16326530612245,"sex","male","Save the Children International"
2025-08-05,"Overweight",10,20.4081632653061,"sex","male","Save the Children International"
2025-08-05,"Underweight",12,42.8571428571429,"sex","female","Save the Children International"
2025-08-05,"Underweight",2,4.08163265306122,"sex","male","Save the Children International"
2025-08-05,"Underweight",1,50,"sex","other/prefer not to share","Save the Children International"
2025-07-28,"Normal",12,70.5882352941177,"agegroup","30-44 years","Save the Children International"
2025-07-28,"Normal",16,66.6666666666667,"agegroup","Over 45 years","Save the Children International"
2025-07-28,"Normal",7,63.6363636363636,"agegroup","Under 30 years","Save the Children International"
2025-07-28,"Obese",1,4.16666666666667,"agegroup","Over 45 years","Save the Children International"
2025-07-28,"Overweight",1,5.88235294117647,"agegroup","30-44 years","Save the Children International"
2025-07-28,"Overweight",6,25,"agegroup","Over 45 years","Save the Children International"
2025-07-28,"Overweight",4,36.3636363636364,"agegroup","Under 30 years","Save the Children International"
2025-07-28,"Underweight",4,23.5294117647059,"agegroup","30-44 years","Save the Children International"
2025-07-28,"Underweight",1,4.16666666666667,"agegroup","Over 45 years","Save the Children International"
2025-07-29,"Normal",12,75,"agegroup","30-44 years","Save the Children International"
2025-07-29,"Normal",14,66.6666666666667,"agegroup","Over 45 years","Save the Children International"
2025-07-29,"Normal",6,50,"agegroup","Under 30 years","Save the Children International"
2025-07-29,"Obese",1,4.76190476190476,"agegroup","Over 45 years","Save the Children International"
2025-07-29,"Obese",1,8.33333333333333,"agegroup","Under 30 years","Save the Children International"
2025-07-29,"Overweight",4,19.047619047619,"agegroup","Over 45 years","Save the Children International"
2025-07-29,"Overweight",4,33.3333333333333,"agegroup","Under 30 years","Save the Children International"
2025-07-29,"Underweight",4,25,"agegroup","30-44 years","Save the Children International"
2025-07-29,"Underweight",2,9.52380952380952,"agegroup","Over 45 years","Save the Children International"
2025-07-29,"Underweight",1,8.33333333333333,"agegroup","Under 30 years","Save the Children International"
2025-07-30,"Normal",14,77.7777777777778,"agegroup","30-44 years","Save the Children International"
2025-07-30,"Normal",17,68,"agegroup","Over 45 years","Save the Children International"
2025-07-30,"Normal",9,64.2857142857143,"agegroup","Under 30 years","Save the Children International"
2025-07-30,"Obese",1,4,"agegroup","Over 45 years","Save the Children International"
2025-07-30,"Obese",1,7.14285714285714,"agegroup","Under 30 years","Save the Children International"
2025-07-30,"Overweight",1,5.55555555555556,"agegroup","30-44 years","Save the Children International"
2025-07-30,"Overweight",5,20,"agegroup","Over 45 years","Save the Children International"
2025-07-30,"Overweight",3,21.4285714285714,"agegroup","Under 30 years","Save the Children International"
2025-07-30,"Underweight",3,16.6666666666667,"agegroup","30-44 years","Save the Children International"
2025-07-30,"Underweight",2,8,"agegroup","Over 45 years","Save the Children International"
2025-07-30,"Underweight",1,7.14285714285714,"agegroup","Under 30 years","Save the Children International"
2025-07-31,"Normal",15,78.9473684210526,"agegroup","30-44 years","Save the Children International"
2025-07-31,"Normal",16,57.1428571428571,"agegroup","Over 45 years","Save the Children International"
2025-07-31,"Normal",10,52.6315789473684,"agegroup","Under 30 years","Save the Children International"
2025-07-31,"Obese",2,7.14285714285714,"agegroup","Over 45 years","Save the Children International"
2025-07-31,"Obese",2,10.5263157894737,"agegroup","Under 30 years","Save the Children International"
2025-07-31,"Overweight",2,10.5263157894737,"agegroup","30-44 years","Save the Children International"
2025-07-31,"Overweight",6,21.4285714285714,"agegroup","Over 45 years","Save the Children International"
2025-07-31,"Overweight",6,31.578947368421,"agegroup","Under 30 years","Save the Children International"
2025-07-31,"Underweight",2,10.5263157894737,"agegroup","30-44 years","Save the Children International"
2025-07-31,"Underweight",4,14.2857142857143,"agegroup","Over 45 years","Save the Children International"
2025-07-31,"Underweight",1,5.26315789473684,"agegroup","Under 30 years","Save the Children International"
2025-08-01,"Normal",12,70.5882352941177,"agegroup","30-44 years","Save the Children International"
2025-08-01,"Normal",15,51.7241379310345,"agegroup","Over 45 years","Save the Children International"
2025-08-01,"Normal",8,57.1428571428571,"agegroup","Under 30 years","Save the Children International"
2025-08-01,"Obese",2,6.89655172413793,"agegroup","Over 45 years","Save the Children International"
2025-08-01,"Obese",1,7.14285714285714,"agegroup","Under 30 years","Save the Children International"
2025-08-01,"Overweight",1,5.88235294117647,"agegroup","30-44 years","Save the Children International"
2025-08-01,"Overweight",8,27.5862068965517,"agegroup","Over 45 years","Save the Children International"
2025-08-01,"Overweight",4,28.5714285714286,"agegroup","Under 30 years","Save the Children International"
2025-08-01,"Underweight",4,23.5294117647059,"agegroup","30-44 years","Save the Children International"
2025-08-01,"Underweight",4,13.7931034482759,"agegroup","Over 45 years","Save the Children International"
2025-08-01,"Underweight",1,7.14285714285714,"agegroup","Under 30 years","Save the Children International"
2025-08-02,"Normal",17,85,"agegroup","30-44 years","Save the Children International"
2025-08-02,"Normal",17,58.6206896551724,"agegroup","Over 45 years","Save the Children International"
2025-08-02,"Normal",8,50,"agegroup","Under 30 years","Save the Children International"
2025-08-02,"Obese",2,6.89655172413793,"agegroup","Over 45 years","Save the Children International"
2025-08-02,"Obese",2,12.5,"agegroup","Under 30 years","Save the Children International"
2025-08-02,"Overweight",4,13.7931034482759,"agegroup","Over 45 years","Save the Children International"
2025-08-02,"Overweight",5,31.25,"agegroup","Under 30 years","Save the Children International"
2025-08-02,"Underweight",3,15,"agegroup","30-44 years","Save the Children International"
2025-08-02,"Underweight",6,20.6896551724138,"agegroup","Over 45 years","Save the Children International"
2025-08-02,"Underweight",1,6.25,"agegroup","Under 30 years","Save the Children International"
2025-08-03,"Normal",17,77.2727272727273,"agegroup","30-44 years","Save the Children International"
2025-08-03,"Normal",18,69.2307692307692,"agegroup","Over 45 years","Save the Children International"
2025-08-03,"Normal",10,58.8235294117647,"agegroup","Under 30 years","Save the Children International"
2025-08-03,"Obese",2,11.7647058823529,"agegroup","Under 30 years","Save the Children International"
2025-08-03,"Overweight",3,13.6363636363636,"agegroup","30-44 years","Save the Children International"
2025-08-03,"Overweight",5,19.2307692307692,"agegroup","Over 45 years","Save the Children International"
2025-08-03,"Overweight",5,29.4117647058824,"agegroup","Under 30 years","Save the Children International"
2025-08-03,"Underweight",2,9.09090909090909,"agegroup","30-44 years","Save the Children International"
2025-08-03,"Underweight",3,11.5384615384615,"agegroup","Over 45 years","Save the Children International"
2025-08-04,"Normal",20,68.9655172413793,"agegroup","30-44 years","Save the Children International"
2025-08-04,"Normal",15,68.1818181818182,"agegroup","Over 45 years","Save the Children International"
2025-08-04,"Normal",7,53.8461538461538,"agegroup","Under 30 years","Save the Children International"
2025-08-04,"Obese",1,4.54545454545455,"agegroup","Over 45 years","Save the Children International"
2025-08-04,"Overweight",3,10.3448275862069,"agegroup","30-44 years","Save the Children International"
2025-08-04,"Overweight",4,18.1818181818182,"agegroup","Over 45 years","Save the Children International"
2025-08-04,"Overweight",4,30.7692307692308,"agegroup","Under 30 years","Save the Children International"
2025-08-04,"Underweight",6,20.6896551724138,"agegroup","30-44 years","Save the Children International"
2025-08-04,"Underweight",2,9.09090909090909,"agegroup","Over 45 years","Save the Children International"
2025-08-04,"Underweight",2,15.3846153846154,"agegroup","Under 30 years","Save the Children International"
2025-08-05,"Normal",18,69.2307692307692,"agegroup","30-44 years","Save the Children International"
2025-08-05,"Normal",21,60,"agegroup","Over 45 years","Save the Children International"
2025-08-05,"Normal",11,61.1111111111111,"agegroup","Under 30 years","Save the Children International"
2025-08-05,"Obese",2,5.71428571428571,"agegroup","Over 45 years","Save the Children International"
2025-08-05,"Obese",2,11.1111111111111,"agegroup","Under 30 years","Save the Children International"
2025-08-05,"Overweight",3,11.5384615384615,"agegroup","30-44 years","Save the Children International"
2025-08-05,"Overweight",5,14.2857142857143,"agegroup","Over 45 years","Save the Children International"
2025-08-05,"Overweight",2,11.1111111111111,"agegroup","Under 30 years","Save the Children International"
2025-08-05,"Underweight",5,19.2307692307692,"agegroup","30-44 years","Save the Children International"
2025-08-05,"Underweight",7,20,"agegroup","Over 45 years","Save the Children International"
2025-08-05,"Underweight",3,16.6666666666667,"agegroup","Under 30 years","Save the Children International"
2025-07-28,"Normal",5,71.4285714285714,"governorate","Deir al Balah","Save the Children International"
2025-07-28,"Normal",8,66.6666666666667,"governorate","Gaza City","Save the Children International"
2025-07-28,"Normal",9,75,"governorate","Khan Younis","Save the Children International"
2025-07-28,"Normal",6,85.7142857142857,"governorate","North Gaza","Save the Children International"
2025-07-28,"Normal",7,50,"governorate","Rafah","Save the Children International"
2025-07-28,"Obese",1,8.33333333333333,"governorate","Gaza City","Save the Children International"
2025-07-28,"Overweight",1,14.2857142857143,"governorate","Deir al Balah","Save the Children International"
2025-07-28,"Overweight",3,25,"governorate","Gaza City","Save the Children International"
2025-07-28,"Overweight",2,16.6666666666667,"governorate","Khan Younis","Save the Children International"
2025-07-28,"Overweight",1,14.2857142857143,"governorate","North Gaza","Save the Children International"
2025-07-28,"Overweight",4,28.5714285714286,"governorate","Rafah","Save the Children International"
2025-07-28,"Underweight",1,14.2857142857143,"governorate","Deir al Balah","Save the Children International"
2025-07-28,"Underweight",1,8.33333333333333,"governorate","Khan Younis","Save the Children International"
2025-07-28,"Underweight",3,21.4285714285714,"governorate","Rafah","Save the Children International"
2025-07-29,"Normal",3,50,"governorate","Deir al Balah","Save the Children International"
2025-07-29,"Normal",10,71.4285714285714,"governorate","Gaza City","Save the Children International"
2025-07-29,"Normal",8,72.7272727272727,"governorate","Khan Younis","Save the Children International"
2025-07-29,"Normal",5,83.3333333333333,"governorate","North Gaza","Save the Children International"
2025-07-29,"Normal",6,50,"governorate","Rafah","Save the Children International"
2025-07-29,"Obese",1,7.14285714285714,"governorate","Gaza City","Save the Children International"
2025-07-29,"Obese",1,16.6666666666667,"governorate","North Gaza","Save the Children International"
2025-07-29,"Overweight",1,16.6666666666667,"governorate","Deir al Balah","Save the Children International"
2025-07-29,"Overweight",3,21.4285714285714,"governorate","Gaza City","Save the Children International"
2025-07-29,"Overweight",2,18.1818181818182,"governorate","Khan Younis","Save the Children International"
2025-07-29,"Overweight",2,16.6666666666667,"governorate","Rafah","Save the Children International"
2025-07-29,"Underweight",2,33.3333333333333,"governorate","Deir al Balah","Save the Children International"
2025-07-29,"Underweight",1,9.09090909090909,"governorate","Khan Younis","Save the Children International"
2025-07-29,"Underweight",4,33.3333333333333,"governorate","Rafah","Save the Children International"
2025-07-30,"Normal",8,80,"governorate","Deir al Balah","Save the Children International"
2025-07-30,"Normal",8,61.5384615384615,"governorate","Gaza City","Save the Children International"
2025-07-30,"Normal",10,83.3333333333333,"governorate","Khan Younis","Save the Children International"
2025-07-30,"Normal",8,80,"governorate","North Gaza","Save the Children International"
2025-07-30,"Normal",6,50,"governorate","Rafah","Save the Children International"
2025-07-30,"Obese",1,7.69230769230769,"governorate","Gaza City","Save the Children International"
2025-07-30,"Obese",1,10,"governorate","North Gaza","Save the Children International"
2025-07-30,"Overweight",1,10,"governorate","Deir al Balah","Save the Children International"
2025-07-30,"Overweight",4,30.7692307692308,"governorate","Gaza City","Save the Children International"
2025-07-30,"Overweight",1,8.33333333333333,"governorate","Khan Younis","Save the Children International"
2025-07-30,"Overweight",3,25,"governorate","Rafah","Save the Children International"
2025-07-30,"Underweight",1,10,"governorate","Deir al Balah","Save the Children International"
2025-07-30,"Underweight",1,8.33333333333333,"governorate","Khan Younis","Save the Children International"
2025-07-30,"Underweight",1,10,"governorate","North Gaza","Save the Children International"
2025-07-30,"Underweight",3,25,"governorate","Rafah","Save the Children International"
2025-07-31,"Normal",7,77.7777777777778,"governorate","Deir al Balah","Save the Children International"
2025-07-31,"Normal",10,58.8235294117647,"governorate","Gaza City","Save the Children International"
2025-07-31,"Normal",8,61.5384615384615,"governorate","Khan Younis","Save the Children International"
2025-07-31,"Normal",7,70,"governorate","North Gaza","Save the Children International"
2025-07-31,"Normal",9,52.9411764705882,"governorate","Rafah","Save the Children International"
2025-07-31,"Obese",2,11.7647058823529,"governorate","Gaza City","Save the Children International"
